ID,Feature,Category,swap_proportion,hellinger_casuality,wasserstein_casuality,cramers_v_casuality,total_variation_casuality,JS_casuality,Casuality,Importance,combined_scores
F_6,guardian,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
F_7,traveltime,<=0.3333333333333333,0.1,0.2715571076566394,0.0039541882410346904,2.2816826011453855,0.05067139689578697,0.04150085294129248,1.587,26.984,8.122429264455603e-07
F_7,traveltime,>=0.6666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
F_8,studytime,<=0.3333333333333333,0.1,1.0957056831792769,0.003940268037475994,6.2308284711714474,0.2157977631377353,0.17967255135698168,4.192,23.353,3.3776065125511287e-06
F_8,studytime,>=0.6666666666666667,0.1,0.2352247500184552,0.00889879225132677,3.463012555787007,0.1260874384236452,0.07613234309291333,2.381,40.476,2.1650682237974344e-06
F_9,schoolsup,0.0,0.1,0.4732156877733727,0.009004715600911982,3.4718639599227017,0.11291563275434228,0.07660626884225123,2.395,27.545,3.889449580300208e-06
F_9,schoolsup,1.0,0.1,0.2352247500184552,0.00889879225132677,3.4727297018078125,0.13761155913978498,0.07625954173098522,2.381,35.714,2.373540191638094e-06
F_10,famsup,0.0,0.1,0.7333924155112517,0.028833432364777985,6.346041685722137,0.36045852534562184,0.18171802999961972,4.286,28.571,2.6048356922181838e-05
F_10,famsup,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,26.619,0.0
F_11,paid,0.0,0.1,0.7562219293612756,0.01021950233608625,4.570876109161711,0.16326367416568938,0.11478258725224062,3.125,25.0,6.941350163902654e-06
F_11,paid,1.0,0.1,3.0196397472065,0.16294570862675034,33.00813643094884,4.125272727272727,1.5371351477680946,17.647,29.412,0.001061940642214087
F_12,activities,0.0,0.1,0.3005239085039103,0.0072612003591999595,3.117095138105348,0.0998753665689147,0.0653978509439929,2.151,25.806,2.075380484219035e-06
F_12,activities,1.0,0.1,0.08515906531537522,0.0011664610445735035,1.229718310193128,0.01476200234192034,0.016664097867373058,0.862,28.448,5.442579473387407e-08
F_13,nursery,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,26.316,0.0
F_13,nursery,1.0,0.1,0.05779356520823028,0.0005370079543341434,0.8322126193167224,0.006825396825396806,0.009327472718510699,0.585,28.655,1.4039864979330673e-08
F_14,higher,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.333,0.0
F_14,higher,1.0,0.1,1.1347536889208554,0.025886760951795807,5.997003901567252,0.3234285159285158,0.1677814980840792,4.061,29.949,3.514827905228885e-05
F_15,internet,0.0,0.1,0.2600216472274566,0.010872345660057297,3.8438619856902987,0.15840740740740747,0.08841924317811035,2.632,26.316,3.1716063738279904e-06
F_15,internet,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,27.485,0.0
F_16,romantic,0.0,0.1,0.3468470429867726,0.006449621833244528,2.927556861962416,0.08183877005347585,0.059764084405345724,2.027,27.027,1.8974133673545129e-06
F_16,romantic,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,27.869,0.0
F_17,famrel,<=0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,30.667,0.0
F_17,famrel,1.0,0.1,0.4736290329280595,0.0,4.971631081136398,0.11494827586206897,0.13049656836055362,3.39,23.729,0.0
F_18,freetime,<=0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,33.333,0.0
F_18,freetime,>=0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,19.277,0.0
F_19,goout,>=0.75,0.1,0.0,0.0,0.0,0.0,0.0,0.0,29.577,0.0
F_19,goout,<=0.5,0.1,0.3720007259266125,0.007418612228001989,3.1444187685484892,0.09356959706959697,0.06632515944685403,2.174,26.087,2.4109141243102348e-06
F_20,Walc,<=0.25,0.1,0.3889409613758925,0.0027030026251548605,3.291960917770402,0.06855079365079375,0.07156099846047553,2.273,29.545,6.360275930534018e-07
F_20,Walc,>=0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,23.377,0.0
F_21,health,<=0.75,0.1,0.08367717902798469,0.0011267365070533263,1.2082481697254792,0.014407232704402499,0.01623961546574013,0.847,31.356,5.1785504741707006e-08
F_21,health,1.0,0.1,0.3070904467185471,0.007582933622621229,3.1831762034555973,0.0996169590643273,0.06747708838695872,2.198,26.374,2.1347307332640562e-06
F_22,absences,>=0.04,0.1,0.0,0.0,0.0,0.0,0.0,0.0,24.176,0.0
F_22,absences,<=0.02666666666666667,0.1,1.2305243234566676,0.013528819689176812,7.613409500817925,0.3436778372289491,0.239155327553834,5.085,30.508,1.558106210171684e-05
F_0,sex,0.0,0.3,0.09592743900374633,0.0014797998132203526,1.3878261667164475,0.02013237639553431,0.019941843034343067,0.971,31.068,8.897424372885632e-08
F_0,sex,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,23.585,0.0
F_1,age,>=0.4285714285714284,0.3,0.0,0.0,0.0,0.0,0.0,0.0,44.444,0.0
F_1,age,<=0.2857142857142856,0.3,0.395169676637472,0.0062788622352914,2.8885172559177894,0.080672268907563,0.0585971408968802,2.0,29.0,2.117484536328567e-06
F_2,Pstatus,0.0,0.3,1.0348584799109548,0.0,11.436760702523333,0.5555249999999999,0.4216030178490672,7.407,18.519,0.0
F_2,Pstatus,1.0,0.3,1.7166877852586215,0.02843600108482961,8.262223934312921,0.47415261044176626,0.26679969709222284,5.495,30.22,5.5961518680632544e-05
F_3,Medu,1.0,0.3,4.805750887548239,0.21488150227838249,25.547311693997713,3.4232277039848182,1.1419719400797514,14.667,26.667,0.002228597023633671
F_3,Medu,<=0.75,0.3,7.095086435815271,0.20194507807208611,28.548896565859163,3.864693877551019,1.2732966655245228,15.672,32.836,0.0033367778923409698
F_4,Fjob,>=0.75,0.3,0.1300108236137283,0.002718086415014259,1.8866284311462347,0.03489393939393937,0.03137400558269257,1.316,14.474,2.433467549111677e-07
F_4,Fjob,<=0.5,0.3,0.210129222868378,0.0035501536849167326,2.160391865688568,0.04546350201522598,0.038295820921941406,1.504,34.586,5.483894185980476e-07
F_5,reason,<=0.3333333333333333,0.3,0.36412950541482586,0.002369045893031821,3.080260205222846,0.06274418604651154,0.06488935271567708,2.128,28.369,5.275664722036576e-07
F_5,reason,>=0.6666666666666666,0.3,0.0,0.0,0.0,0.0,0.0,0.0,27.941,0.0
F_6,guardian,0.5,0.3,0.18749562306473624,0.002827595006631248,1.924014697312061,0.03573932980599639,0.03229915702718074,1.342,31.544,3.630314530785269e-07
F_6,guardian,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,21.154,0.0
F_6,guardian,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
